ukbench00000.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
2,2070.11213281,-4.63085001332,2092.89373437,2094.90219531,7.59825155986,-17.1668602106,-10.5780038036,-2.0665059952,33.6549152943,2060.11682031,2062.97385156,69.372925514,-27.3704962495,0.459987956099,-14.8365862984,-7.81503921579,-0.202022617094,-21.9072313396,-30.7960663349,47.1225811122,2157.99564844,2105.37085156,24.5632974805,-13.8103758624,-20.5712555223,34.7388137617,1.55178262018,-4.25832999583,-1.55444585028,-2.27064450334,-5.21429236415,15.8466993839,-8.41609848218,-36.182347582,15.5870448403,2095.8786875,3.72036412646,-1.4861736443,11.9803349609,-34.4207040985,-9.19067421848,-3.77694109728,-1.01619482747,9.60083049782,-8.0482750123,-18.8783284189,-22.3973587019,-16.3260688939,-4.36917364253,1.32521726642,-4.4897247887,-22.2158359958,37.6312145434,-3.04805461728,4.7927596904,26.4166756757,7.54391503283,2.6865969724,0.812329988972,4.81923325718,19.4045164291,10.3700628289,0.24646132246,-1.11326701764
ukbench00715.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,2008.01685937,-57.6075707257,1998.60239844,1996.49307812,-90.3676654728,-53.8711786469,-49.3100568713,-124.596550299,67.2724729907,1942.99514062,1864.66690625,207.07377521,-134.286504329,-71.5854141202,6.03271464932,12.1983337759,-34.9915160476,-0.745340614885,-152.71545607,183.805098075,1882.95134375,2042.11050781,-50.1652753944,-86.7199884955,44.9925200556,-5.60397592051,3.55588305422,23.2856745039,22.9123975371,6.44672331321,-11.2121594747,23.749540217,-19.171243857,-142.149054655,-4.86763374172,1992.18533594,-28.4481534051,-48.9298642629,-5.44952247782,8.6233771189,-25.5360389602,-0.627155044749,2.36694144226,-19.3302126548,-1.90420175682,-21.4876793522,67.4943808273,24.5432765005,-74.0595929072,-38.7300161239,-0.235626762015,6.93854636699,36.7803654476,8.41551791338,-45.4220881695,6.0700277038,-31.1865455862,-36.5024154137,-16.460669836,11.8590272331,-19.3315043609,-18.5076450054,-21.895623362,-23.240047463
1,1993.46101562,-7.75826832313,1972.12588281,1929.71934375,-24.7473534257,-3.50102116206,-4.82894194793,-14.9264736548,12.1161207559,1817.82960938,1837.264125,46.7261042036,13.4092042483,-11.2886059443,0.0231356499969,0.0802866792398,-2.23639644793,-20.0453830383,82.2857611156,27.7376916405,1827.70153125,1897.43952344,55.6993830733,37.0101843936,-29.2964443393,-22.003627283,4.72411848168,0.130570342969,-0.531054159908,6.45137365744,10.3625261026,4.51906419585,-17.6678223076,69.238201146,20.627303989,1998.6334375,-5.43750761945,59.9994912255,-32.8436340678,35.6842100038,12.8419013115,17.8085014502,0.685272568756,-26.4859701534,-31.3778997763,19.5815371094,24.8380316697,-23.4839311,2.37997250552,-1.5237238865,15.559437254,16.0918820753,-23.4146665962,2.20426694989,34.7662353835,-39.9320528125,19.11013483,-2.06533737387,-0.636883457737,-29.1050709929,3.35761063431,-22.0121918704,1.28307730406,-0.153884950627
2,2074.30385937,0.0754973331347,2068.64097656,2063.91409375,-14.2996185679,-7.41861528224,-2.46182973109,-21.7771262993,29.5527012442,2090.41198437,2062.344875,56.3743071164,-46.8089974289,-11.176206241,-5.2872583738,-4.30084781274,-9.02919564431,6.61123230486,-65.7119834849,68.0820284832,2107.9016875,2152.18561719,-3.55565704323,-23.111233412,5.03756378206,16.4934755935,-6.51724901524,-2.43132845578,-1.94525046426,-1.1900852877,-24.2577566878,7.48387454101,-7.0609244434,-40.5249247456,-5.06900348283,2095.8786875,-2.45565042981,-32.9859849652,-2.12231213129,-22.2405632974,-10.8628299307,2.88115418965,2.12654170504,6.47269433821,22.96620121,7.18174300511,-2.27803288394,10.0062479497,-13.4809614529,-6.79808517341,-9.57496054541,-7.55358918952,14.7002507024,-8.77068423469,-34.3600202843,29.4181024101,-12.3676013832,-0.838241943466,-1.48769829792,13.0839373568,-7.87387691927,12.199331862,-1.13921269045,0.309858676357
ukbench00716.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1876.14605469,41.3405308836,2190.21979687,2094.39898438,-56.1685106567,-103.253349072,-10.080116714,-96.4750847446,-145.925587462,1989.73920312,1705.35330469,33.3505661214,53.1965434429,-6.05305993931,-11.8480436819,19.9521897192,44.5209455454,28.94450814,-108.466980165,104.10705366,1698.10663281,1702.23924219,245.410908306,145.28747384,93.7197056429,-52.1824143739,32.0457586497,22.430275804,16.8373267365,-23.7326017448,20.2418787563,174.107300906,112.987001967,149.349555408,271.092680377,1585.73289062,289.096746821,107.489838018,95.9533569885,86.7354468774,58.4704084974,0.390268235185,-70.3868755926,-3.26036056251,-103.204160526,45.1294654897,-27.1260027185,84.3116123804,114.140368742,-11.7757509941,-28.8336766436,-70.5315373804,-0.257837883868,69.0020927294,16.3344388227,7.70503308106,-75.2461651856,-60.7657073772,-40.5930552438,-37.164441369,10.7237186834,-26.536536987,12.5622218436,14.743079513
1,2027.93789844,-24.6158346889,1945.79480469,2016.96744531,-65.335094213,-24.7204066082,-10.1452804565,-1.70573332134,-34.7767172761,1963.36142187,1909.39351562,13.1359431448,-90.7276300566,5.38682287984,-2.27495586459,-0.550409322418,7.25181645853,-4.09950544689,-90.0193461567,41.9391440281,1934.39703125,1902.26792187,40.4740175508,-45.8894226238,10.8938419417,50.451444595,9.40971060814,1.49100771663,0.383831295895,-5.78143518083,11.9771454376,36.9110734148,-12.0436694694,-30.7002272991,36.7076954523,1923.91040625,32.0876246212,18.9635433344,-3.50079950757,48.0839461304,13.9157505314,-0.404763883993,-12.8395096582,-18.9817116949,13.520763199,26.1742541086,33.1842118819,4.29555462428,24.7449064215,-0.508539249481,3.32304831819,12.3726247546,-3.43884953029,-5.53096045801,-3.28550782863,-11.5037991786,-2.18246583941,-9.09211157502,-3.66210713988,-8.30873567856,-5.18181079307,-4.81816550684,4.53303834597,4.14837140393
2,2018.88389844,6.32190566714,2067.94164844,1984.96841406,30.212859752,7.40587967385,2.86848025914,-3.87544535566,12.6684774483,1998.66723437,2028.19910938,10.5246474034,71.4689167754,-2.73002188866,-0.217098354639,0.19773204739,-2.35341157167,-0.772477261674,44.8255900887,9.02534364638,2064.81384375,2051.77385938,12.9117057445,28.2812893889,9.71300674966,-39.9054662351,-3.8886671757,0.261353355361,-0.19972918513,0.118650500954,-9.48524645275,-18.9177469986,9.8765117786,-5.59164555413,1.45090366016,2054.065875,4.86910017775,-1.54983111957,11.4395269521,-18.9735310945,-1.69987839507,1.99080007384,3.34211464162,12.4508168561,-12.1607324675,-13.8430162088,-18.3116791473,12.3739103051,-4.97718986886,1.73239926757,-2.88861958949,-10.039522617,0.196360782082,5.85461256142,-0.461185114884,10.0674122648,-9.36787455768,-2.63081287649,-2.41730129609,1.98660302073,-1.47075175861,3.54172819327,1.56390386583,1.2291659902
ukbench00717.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1497.28590625,206.798051389,1550.03664844,2267.16180469,17.8603355306,-128.434761372,12.1631996731,-113.720423068,-64.490529829,2084.59469531,1751.42060156,-88.3122625107,-39.0363436222,17.0075246903,114.584101678,59.5986447571,47.4443735711,11.3588778102,6.86680116321,-71.5354706426,1530.71827344,1599.89153906,8.36944132346,41.6919369806,-12.9233956454,127.77059906,64.6819940151,5.13386670437,-17.3411757688,44.0375072465,75.7347004315,204.051102051,82.2329103486,125.947239676,172.216297363,1561.37660156,152.568173957,118.317608803,89.5786543285,-19.0965400531,-17.2833861923,-244.086856664,-55.0495990942,31.6921915821,-211.878587668,-1.75164086456,35.1129395402,155.155117793,89.3624095076,158.794137182,12.5877215692,12.0440414914,-46.7158094595,2.17354611138,-28.0610789568,13.1339415603,-21.3373776222,46.5067610278,23.2604149698,-7.91341887316,14.586164846,-29.7707497452,11.2804779092,-20.3101790381
1,1959.10014844,16.3836448235,2036.72021875,2088.76767187,10.6551752069,20.1454903016,22.1452981136,-52.7384194607,-45.4213108387,1937.36148437,1874.87103125,-14.1655269476,-98.9300057374,-45.5792596521,1.86343076648,-5.33877066577,6.26541907159,-18.0652357872,-47.7514479861,38.7213629039,1924.93061719,1913.75492188,45.0536524759,-85.6316246478,-43.1185665623,-12.0576179784,24.1535873531,0.429026511402,-5.41502031141,3.88580254184,3.25576771479,-13.3230408061,-56.5601366183,-83.4145149305,27.3154875563,1889.38792187,28.8471587894,-26.186572658,-50.55705456,23.6420157921,8.0166454699,45.5075912075,-14.995999801,7.56317658482,44.0663253315,21.9758842925,33.0131528078,-10.6673634024,18.2938132745,4.45516521386,25.684217516,35.1659951428,17.5606979345,18.8422938525,28.5016922049,10.5163266967,10.0440268973,12.4151598932,4.56553603633,9.13188558029,2.18832747366,26.1026590084,0.969126829767,-0.16918963179
2,1969.47224219,-0.136603594917,1951.038,1959.17839063,-19.7933926602,-10.3109108769,-7.89801008247,33.2847166962,21.184482618,2056.02954688,2027.1714375,1.59427066822,80.0650158836,26.1929711148,-0.303033925641,1.57763327187,-13.347049291,5.65677730019,23.8051891715,-7.13676058453,2021.52133594,2101.37954687,5.27729073095,36.7595194345,23.305200356,13.1148751988,-13.7093468131,-4.78093725668,-4.0461484708,-3.87677173362,-0.659512849718,18.6041561897,32.2945617792,46.2612663038,16.9224545707,2053.03820312,-7.16329424971,-13.963975924,43.466637097,-12.6505270144,-5.53631716085,-44.7028058918,7.00296404726,-5.21469458481,-32.8727416492,-5.67104337345,-26.5026328482,11.6099867998,1.60460017944,21.6946400738,-6.52502669718,-23.7337300652,-16.7618566039,-14.3298982748,-16.2773054791,-2.54494267658,-0.775054300774,-0.257806713003,-9.04116703968,-11.7289128801,-0.91933966721,-37.0278893197,-9.04418256301,0.116713847677
ukbench00718.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1663.02019531,-71.1140805396,1801.83711719,1897.76771875,57.7482775239,0.80227428953,-49.2584687302,-115.806890094,-60.4544567562,1812.06221094,1897.15460156,61.1861950376,-63.8965523833,-46.4344989536,57.3722190702,-25.3526611678,51.8556813226,128.428979314,-13.6544482916,220.620263139,1520.43305469,1499.61858594,205.313309825,-118.010735978,32.3963317706,-44.7869502777,97.2041761659,27.857326684,-17.5955502122,37.5214012216,145.516343495,86.41843102,-9.40916594112,117.216419584,215.327124715,1341.66879687,190.092571164,75.4724189104,124.30593382,203.621136934,194.680342831,44.5627341757,-14.5914049979,1.31733248397,-29.2134135886,127.787971828,67.8599605575,76.1063091466,136.441917468,68.8005798575,59.5402084613,-46.266574384,-63.0670989963,-39.6796217264,-124.187615371,-27.5264423193,-9.05779182731,12.0593746968,-29.7973816389,-25.2775052625,-5.47022451111,-3.0477203074,-37.4184434234,-4.75806296669
1,1882.27323437,-9.91014422633,1867.58184375,2037.26948437,23.2693776149,17.5041698381,-5.6233240097,-1.05165076409,15.7998946237,2038.15882031,1912.70001563,34.9330061012,-113.319031333,-12.4239392254,10.3498225193,-0.822463734866,3.71914964963,-0.620688222523,-115.32732237,43.2143324231,1928.88453906,1886.3689375,36.0238816364,-22.5108712512,-15.6145830512,19.5421885777,10.1857227156,5.31343914069,-1.87892848467,4.9483545501,16.8811966831,23.0285840866,-32.1419076022,-19.8597272406,19.6248984281,1923.01016406,20.9654269143,29.0053690915,-18.3513096318,10.7613476174,22.6397331214,31.1812295311,-2.98541570071,13.0362447798,34.5088745292,33.0818441191,15.513165954,14.453130764,20.1001502787,12.1362089308,-0.0154237666646,27.033735414,24.6192321738,24.2389270105,5.18574142065,6.71306797367,-1.9907798783,1.45190566837,-2.17841696201,-2.56853446855,-6.18332302726,-4.76209552638,-7.20800231896,-6.94688447996
2,2074.12051562,-0.0612004550363,2088.13275,1959.25089063,-2.40662492067,-16.4443045478,5.08512447834,-9.3509845344,-4.33229157418,1956.61560156,2074.98401563,-1.36462950207,79.9084436396,3.81533369619,-1.09604865647,-4.43241508168,1.15635160665,13.6767047739,82.6451298706,7.13128537351,2054.08719531,2074.2846875,4.36501818161,-3.00184624741,23.5796645417,-21.3766887331,-5.39939736992,1.59117359575,-4.56770655809,-3.85022767573,-1.85429653949,-14.3119351638,30.4092975791,-0.178770068865,8.81606401741,2059.19360156,1.86481281017,-15.0059269687,23.1259537094,-0.575916376189,-10.0982737373,-14.6511289207,-3.43040351588,-11.0983511465,-23.1802322075,-29.362221438,0.999556202196,-0.550769908982,-3.58642873406,-1.55589311939,3.52483891587,-19.1590791889,-13.9523557285,-20.4413495316,-8.9212671798,-12.3883658565,-1.41910762667,-0.823166205921,-1.07117781792,-2.94553176841,-0.569879661638,-2.72000766806,1.93920069292,2.42675494536
ukbench00719.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,2024.55773437,97.5851132842,2332.44108594,2120.32346875,209.556346003,2.68085401949,-92.2874617835,24.4409274095,95.7557384823,2287.16210937,1829.80211719,223.840618842,102.943697378,-109.607352795,-53.2791480401,25.2014171724,-2.00888484108,147.222835589,76.9837167095,231.608740969,1622.34115625,1464.26419531,182.826085757,183.886766202,-81.63282559,-74.9469216991,19.5006383549,-15.861911785,19.2560079312,20.107504036,-62.2411487978,-144.900774591,2.10775985642,169.983608104,161.388675049,1266.00289844,108.560104098,84.2163483015,111.845247787,-13.4597610071,178.023865053,-15.160919786,-26.9499786399,-17.5381434625,11.0389654037,-33.8341314848,2.7521921749,139.88241636,33.666995297,59.7786770722,79.9460616809,-59.4781348258,-7.48679172963,-89.4273561718,-8.38503748444,-11.5482237179,0.738687882439,67.3996340429,31.7259890525,7.71179714568,-4.96426726431,17.3087665558,9.13565712103,10.7646833045
1,1981.93039062,-18.9344063411,1939.05290625,2048.60182031,40.8454056309,33.6775730723,-23.3145406301,26.8893852065,52.3811266418,2041.53075781,1935.7136875,30.0821091037,-91.1390277724,-30.6328311427,-12.0113466784,12.9103424519,7.46914683259,-30.2409134427,-87.721033707,58.6243544354,1941.44628125,1921.64790625,51.4275034814,-35.3131248284,15.3066781097,22.2286695404,1.06403483234,4.42984825186,-1.71464680911,8.59459696377,26.9709381417,13.5326592968,-25.0269272783,-29.185078744,29.8157588832,1900.25824219,9.4326012083,-3.97703350615,-25.0366209905,25.2958280678,-0.533257900114,12.7833251539,-5.8864424889,-7.06237131218,10.039598269,22.0952419375,23.6497276754,-2.53100813598,15.2171373157,10.5042541296,16.9496478557,24.7482302394,-6.04631657353,10.0712661942,-14.0274704085,0.877940982967,17.5524603513,8.06715477142,9.0874625118,4.37836153133,-12.5999211012,-6.5047303856,6.93308000485,1.81653964922
2,2034.66792188,19.9318498196,2070.69846875,1977.33332031,-6.53042444846,-9.49793148826,7.13124508116,-9.61036312594,-23.2374688199,1988.44588281,2031.390875,1.00921255205,79.1834844945,11.6932826835,2.54035845122,-4.39664143881,-4.73697461843,32.441902268,63.1781342491,0.581643887528,2058.68615625,2036.1689375,3.79992164433,27.5915815242,-4.05008108377,-20.6394580982,-1.50808014344,0.309837043284,1.48475579696,-1.76988902748,-25.3206997252,-19.2252997785,9.34692522792,-1.31298432739,2.29496870079,2042.96824219,6.19644975692,-9.77387943753,19.3812606278,-12.3324173513,4.79248416647,-7.76960082662,1.12475795272,0.434419385343,-4.73655812922,-16.6990240881,-14.4129464724,23.9198888721,-7.39449260711,0.0363609158523,3.70122891214,-15.7826897753,4.64162470179,-12.5201809716,8.81611144134,3.6378395074,-9.71933052187,0.449272446825,-4.01366792965,-5.92700736458,2.75782470896,3.65826245483,-2.26671509953,3.18316516973
ukbench00720.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1324.96471875,-146.865552457,1180.84033594,1238.76114063,-277.878008207,113.58984667,58.2950609488,50.0159551398,-338.377117104,1514.35784375,1234.486,-115.11089409,-77.0093886623,-117.512336682,28.3551366052,30.6383498385,-32.7664167353,34.022634751,-411.687040732,-55.0615627777,1085.21546875,1466.63301563,49.6021068238,-331.550746365,-62.3181080483,27.4648891677,113.694330187,57.1866520974,38.4739813583,58.0159725237,-35.8206718468,69.1995688302,-50.4796314189,-263.572844914,274.093154818,892.517609375,158.416642229,-279.328951757,-113.729254661,31.2651793204,-46.0497493525,29.5490635404,-1.44257307507,10.5790819807,26.6254980511,16.8804726937,-19.6588943422,40.2507136735,-60.4030806132,38.7944547596,39.5388037477,5.1742273458,-8.33623071351,46.3829576997,-18.2571725377,12.9496979683,-65.7052817344,42.6517198179,-80.7751565219,9.70840743235,19.3413942787,-13.2639854297,-13.7736695009,24.1464830486
1,2009.98560937,24.1044646958,1991.05673437,2030.99157812,1.5282213108,24.7371796373,0.318783635872,16.9561686857,-4.41488051868,2039.46852344,1980.91215625,13.1323065294,-5.50592673544,-0.275010494441,7.46914683259,1.74841913293,-0.0154237666646,20.0393022325,-46.6278778687,15.6428760761,1989.74007813,2027.35789062,7.59286506147,-6.75893278466,-4.3672653404,-13.7499896708,-10.0026394531,5.46883840947,1.37148873066,-1.62821266429,-22.959680445,30.1633246544,-14.8805850537,18.8269462684,-24.8349622149,1996.86567187,-24.0243813514,-28.0566667826,-1.13896068413,25.4192182012,-11.6332475641,18.0543742139,6.44360005224,7.91447632213,12.8342736239,7.51784155283,2.93465887008,2.58732005436,-6.0393473316,6.16276814868,-0.38838944811,3.712190638,6.44656690159,3.62020924605,-3.64800475042,-6.89081880487,1.71047856881,8.33075644546,1.46962773434,-4.59772434674,1.13770465404,-9.12032927341,-4.70045087134,-0.396457472136
2,2042.55885938,12.571659438,2088.80860937,2056.57748438,29.7365161771,-18.2014606507,-10.2437162918,-33.3932583504,16.7871773454,2058.51983594,2133.62984375,-8.55033246268,-8.78080313434,-17.8031162268,-4.73697461843,1.30725720203,3.52483891587,-21.4658384913,40.1792988897,-8.48694762657,2122.23157812,2084.56570313,8.06625346177,-0.58908076685,4.86131562343,21.6088628253,17.5587083056,-1.37059495182,-1.670949247,9.14201153063,27.7062496421,-37.1932366419,13.4472094448,-36.5023837165,55.1335133876,2098.65682813,40.5842346555,41.6749249012,-4.96172903438,-40.5311286782,16.0123955202,-18.6261625859,-1.94043966958,-13.1645964036,-20.0370511273,-5.66502105868,-8.69601024358,-4.99209834011,14.8430789833,-7.72009580677,-5.80739065408,-7.69412722277,-14.3283885198,-0.710120080174,4.63524391872,12.4304984911,-4.86586387777,-12.5088073475,-0.269984981546,4.43798410447,-4.81635023198,6.96079858474,2.0126630792,-2.40461969203
ukbench00721.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1656.14283594,-0.946981208651,1378.92814844,1240.118125,-373.533713168,266.789487677,169.954964085,62.1123919992,-420.963837501,1428.67636719,1563.31084375,-352.592324104,61.4459521397,39.8153366804,65.1502610807,-1.45539636081,34.1279729396,22.3469382561,-103.130722825,-212.279863683,1205.46635937,1156.04954688,-80.1797215723,-382.053881885,-17.9389923237,53.9204717936,44.045536426,11.3229924004,20.9775598389,-17.5573902674,35.5472306381,-35.4991634738,-12.562412797,-338.934414802,27.2497610233,1363.44015625,113.075212473,-264.24263612,-8.23377756796,59.9834705005,22.1694072973,-69.7693224462,-73.5034450024,-13.8310507442,101.763465107,-18.4489543915,22.1887677257,-95.1829156669,-239.314826301,1.39578813385,13.1913311195,11.4184857012,67.1518959709,-25.9462156729,-42.5847718897,-20.9600506173,-14.6125539493,26.7373315326,-118.475107492,0.989241292018,-5.65706157652,8.63074583352,-27.2296716692,-141.50002306
